0.29	0.000320147	-1.42073e-05	-1.25922e-05	-9.74698e-05	-0.0100972	0.10634
0.3	0.000803728	0.000288603	-4.48886e-05	0.0101883	-0.0164804	0.15943
0.31	-0.0001219	-0.000265966	-6.43553e-05	-0.00455056	-0.00624518	0.125439
0.32	0.000607241	-0.000363883	4.5669e-05	-0.00361409	-0.0084876	0.151982
0.33	0.00100431	-0.000454436	3.966e-07	-0.0106312	-0.0163805	0.168782
0.34	9.29267e-05	7.90408e-05	-3.39102e-05	-0.000550317	-0.00809609	0.133245
0.35	0.000635205	-0.000180861	-4.63932e-06	-0.00469834	-0.0116311	0.170474
0.36	-2.306e-05	0.000400525	-5.40091e-05	0.0106094	-0.00663692	0.13882
0.37	0.000476298	-0.000114897	-1.06966e-05	-0.00805149	-0.00948562	0.156291
0.38	0.00022202	-1.01506e-05	-1.63226e-05	0.00106075	-0.0103355	0.0977123
0.39	6.43049e-08	-5.87874e-05	-1.17423e-05	-0.00140805	-0.00909095	0.132231
0.4	0.000243752	-0.000225426	-1.50845e-05	-0.00686749	-0.0092236	0.156966
0.41	7.74002e-05	2.37318e-05	-2.98291e-05	-0.0012527	-0.00799641	0.119436
0.42	-6.54807e-05	8.3732e-06	3.79166e-05	0.00224836	-0.00455057	0.136535
0.43	-8.11627e-05	0.000190072	3.14029e-05	0.0081548	-0.00939431	0.132907
0.44	0.000650353	-5.54235e-05	-1.4097e-05	0.00016131	-0.0114376	0.167436
0.45	0.00158955	-0.000194188	-3.00426e-05	-0.00113584	-0.0218851	0.178893
0.46	0.000992699	0.00047321	9.43711e-06	0.0198994	-0.0113921	0.155592
0.47	0.000987171	9.43728e-05	-3.6682e-05	0.00515289	-0.0232928	0.161636
0.48	0.00101255	-0.000401547	-2.02667e-05	-0.00724699	-0.0192626	0.157903
0.49	0.00116786	-0.00065788	-9.06684e-05	-0.0145172	-0.0186843	0.156743
0.5	0.000662168	-0.000321525	8.56473e-05	-0.00441182	-0.00503306	0.133289
0.51	0.000408022	0.000211803	1.80206e-05	0.00847193	-0.0129177	0.153163
0.52	0.000865039	-0.000172591	4.18608e-05	-0.00725619	-0.0151557	0.156036
0.53	0.000944919	-0.00048744	-7.38547e-06	-0.0137909	-0.0178221	0.158265
0.54	0.00112596	-0.000575342	3.35532e-05	-0.0148567	-0.019512	0.162499
0.55	0.00148406	-0.000720021	0.000139941	-0.0122759	-0.0218543	0.165683
0.56	0.00080694	-0.000442921	-7.03517e-05	-0.00298568	-0.0235695	0.130044
0.57	6.16113e-05	-0.000145867	-8.72267e-06	-0.00141335	-0.0110309	0.117044
0.58	-7.57637e-05	-0.000221436	-4.38507e-05	-0.00438036	-0.00525443	0.122095
0.59	0.000183376	-0.000390159	-2.75987e-05	-0.0102492	-0.00786181	0.138421
0.6	0.000783224	-0.000558417	-6.89156e-05	-0.0104188	-0.0144479	0.155476
0.61	0.00088335	-5.38239e-05	-3.2822e-05	-0.00234266	-0.0245042	0.127363
0.62	0.000456464	-0.000282581	2.76617e-06	-0.0084739	-0.0106567	0.118962
0.63	0.000755468	-9.59236e-05	-4.87597e-05	0.00403475	-0.0230213	0.131727
0.64	0.00110505	0.000254744	3.41175e-06	0.012035	-0.00904184	0.150437
0.65	0.00161398	0.000224034	-1.5692e-05	0.00307948	-0.0222254	0.17371
0.66	0.00185432	0.000152841	1.84542e-05	0.00042671	-0.0251099	0.188689
0.67	0.00163858	0.000384645	-9.29453e-05	0.0103711	-0.0269045	0.173091
0.68	0.00166506	0.000497553	-9.65641e-05	0.00788777	-0.025147	0.17307
0.69	0.00147831	0.000657322	-1.34009e-05	0.0100104	-0.0194785	0.161044
0.7	0.000196907	-5.28345e-06	-3.38118e-06	-4.92624e-05	-0.00926808	0.0829042
0.71	0.000127213	0.000177302	2.94094e-05	0.0024773	-0.00954438	0.104409
0.72	0.000710852	0.000162602	-3.41371e-05	0.00640378	-0.0144746	0.108509
0.73	0.000994693	0.00022449	-5.27354e-05	0.00347291	-0.0175352	0.130761
0.74	0.00102562	-0.000136687	0.000115707	-0.00515942	-0.0219735	0.123949
0.75	0.000904472	-0.000430348	2.5465e-05	-0.00955526	-0.0141107	0.120943
0.76	0.00132352	-0.000407755	0.000151622	-0.00861672	-0.0172938	0.138255
0.77	0.000699288	0.000251887	-0.000114405	0.00913137	-0.01305	0.101422
0.78	0.000316355	-2.37591e-05	1.64228e-06	0.00065363	-0.0111183	0.0780005
0.79	0.000911986	-3.51755e-05	-7.47791e-05	0.00108242	-0.0162161	0.114562
0.8	0.000114519	0.000128445	6.88794e-06	0.00542731	-0.00862049	0.0714972
0.81	0.000786681	9.71284e-05	-6.81316e-06	0.000815214	-0.0141023	0.0956316
0.82	0.000320896	1.96488e-05	-8.47313e-06	0.000521618	-0.00942308	0.0686201
0.83	0.000157904	-5.90301e-05	-7.92301e-06	-0.00277019	-0.00903586	0.0645262
0.84	0.000642074	2.795e-05	3.00633e-06	7.93718e-05	-0.0149542	0.0964965
0.85	0.00102423	1.94618e-05	-8.29187e-06	-0.000212541	-0.00899599	0.109948
0.86	0.00114839	-5.00857e-05	-1.84729e-05	-0.00131674	-0.0201906	0.117836
0.87	0.000915641	0.000129989	-0.00011557	0.00482811	-0.0200153	0.100768
0.88	0.000753056	0.000350369	-7.88838e-05	0.00774774	-0.018994	0.0929663
0.89	0.000809712	0.000410455	-8.73923e-05	0.00748804	-0.0169877	0.0961595
0.9	0.000346649	-0.000217082	-2.60528e-05	-0.00358637	-0.011595	0.0724838
0.91	0.000595337	-0.000313445	1.69046e-05	-0.00752595	-0.0145697	0.0868515
0.92	-6.18573e-05	-0.00011851	-5.53504e-06	-0.00136811	-0.00719335	0.0556969
0.93	0.000167874	-0.000232729	-2.72887e-06	-0.00297617	-0.00925186	0.074778
0.94	0.000356514	-0.00028228	4.25149e-06	-0.0139628	-0.00930727	0.0822962
0.95	0.000501415	-0.000293156	3.04956e-05	-0.0142877	-0.00895831	0.0825943
0.96	0.000653485	-0.000331852	2.18964e-05	-0.00549424	-0.0136021	0.086679
0.97	4.88686e-05	-3.66995e-05	3.77601e-06	-0.000100115	-0.00893141	0.0483849
0.98	5.40594e-05	-9.14329e-05	-7.56115e-07	-0.00289493	-0.00916463	0.05791
0.99	0.000185014	-9.31792e-05	-5.36249e-07	-0.000751708	-0.0117236	0.0594647
1	0.000116521	4.46486e-05	-7.59954e-06	0.00159841	-0.00961293	0.0528418
1.01	7.41741e-05	-0.00011393	-4.10326e-06	-0.00661421	-0.00890433	0.0694972
1.02	3.4828e-05	2.44153e-05	-3.30819e-06	2.34462e-05	-0.00935322	0.0488063
1.03	1.64318e-05	0.000126523	-1.42917e-05	0.00274246	-0.00840005	0.0600652
1.04	3.33684e-05	0.000120876	1.6194e-05	0.00346182	-0.00891739	0.0650748
1.05	0.000163703	0.000156297	2.52072e-05	0.00330839	-0.0116262	0.0702017
1.06	0.000386637	0.0002576	2.24331e-06	0.00595604	-0.00843432	0.0805375
1.07	0.00071814	0.000293187	-1.97342e-05	0.00366297	-0.0130152	0.0820328
1.08	0.000909388	0.000146844	-3.16458e-05	0.00549816	-0.0151214	0.0958059
1.09	-2.89676e-05	5.40675e-05	1.73222e-05	0.000802867	-0.00894819	0.0528626
1.1	0.000184395	0.000129963	-1.01709e-06	0.00227499	-0.0117303	0.0717665
1.11	0.000702046	6.60762e-05	-3.34219e-05	0.000461382	-0.0164398	0.0826158
1.12	0.00089634	3.00402e-05	3.67063e-05	-0.00111274	-0.0175665	0.0962441
1.13	0.000584551	-0.000293633	9.29048e-05	-0.0103048	-0.0080982	0.0759415
1.14	0.000684263	-0.000317675	6.77651e-05	-0.00557129	-0.0157455	0.0837779
1.15	0.000936593	-0.00024694	0.000114752	-0.00784075	-0.00863616	0.0977564
1.16	0.00077726	-0.000375637	2.90975e-05	-0.00551844	-0.0145283	0.0890928
1.17	0.000799163	-0.000378112	2.58651e-05	-0.00184178	-0.0151067	0.0917386
1.18	0.000838586	-0.000418234	6.90204e-05	-0.00598354	-0.0164076	0.0921169
1.19	0.000816789	-0.000412244	5.684e-05	-0.0100454	-0.0167343	0.0922444
1.2	0.000922648	-0.000453108	0.000180581	-0.0105504	-0.00688204	0.0938552
1.21	-5.48027e-05	6.34666e-05	-3.63547e-06	0.000775009	-0.00862839	0.0585482
1.22	0.000219421	-0.000119293	4.21987e-05	-0.00342155	-0.00825319	0.0715848
1.23	2.89472e-05	5.14241e-05	-4.60156e-06	0.00233586	-0.00872311	0.065091
1.24	0.000145098	8.0981e-05	-4.88261e-06	-4.04265e-05	-0.0093411	0.0676936
1.25	0.000100254	2.54345e-06	-1.42888e-06	9.97666e-06	-0.00938124	0.0506582
1.26	0.000485301	-4.85417e-05	-1.05919e-05	-0.00176667	-0.0124143	0.0809804
1.27	0.000822182	-7.897e-05	3.87182e-05	-0.00203538	-0.0163371	0.100812
1.28	0.000543826	-7.2969e-05	3.56347e-05	-0.00123811	-0.0194529	0.0817295
1.29	0.000277222	-1.96798e-05	7.58152e-06	-0.000916525	-0.011958	0.0652383
1.3	0.000364039	-0.000158944	-1.34083e-05	-0.00114282	-0.0103798	0.0785948
1.31	0.0004402	-8.1914e-05	3.46515e-05	-0.0033974	-0.0105025	0.0699978
1.32	0.000260777	1.02864e-05	-5.47148e-06	-0.00189266	-0.00960263	0.0708937
1.33	1.18578e-05	7.39701e-05	4.6285e-06	0.0014951	-0.0096881	0.0816241
1.34	0.000294663	0.000262228	-4.19855e-06	0.00556339	-0.0134664	0.094145
1.35	0.000602103	2.41573e-05	-1.95603e-05	0.00610793	-0.0110874	0.0920089
1.36	0.000629964	-0.000298194	1.6527e-05	-0.00405571	-0.0129166	0.0912208
1.37	0.000716416	-0.000416707	-4.01155e-05	-0.00824396	-0.014342	0.0991922
1.38	0.00081345	-0.000477724	4.26524e-05	-0.00869015	-0.0152773	0.104085
1.39	0.000953633	-0.000462156	8.20219e-05	-0.00729479	-0.0192177	0.110911
1.4	0.000480911	0.000178669	-3.10582e-05	0.00236977	-0.0141415	0.0840778
1.41	0.000626557	-1.88496e-05	-8.7695e-06	0.00355238	-0.0140391	0.0994062
1.42	0.000260074	-7.52024e-05	-8.40538e-06	-0.00448186	-0.00629031	0.090058
1.43	0.000205057	0.000188356	3.29096e-06	0.00281106	-0.0105595	0.100927
1.44	-0.000122056	-0.000175497	-2.55327e-05	-0.00144017	-0.00865278	0.093067
1.45	-2.06666e-06	-0.000187342	-1.10785e-05	-0.00572276	-0.00498718	0.0949841
1.46	-0.000222568	-0.000150861	-2.22282e-05	-0.000954415	-0.00650644	0.0964435
1.47	0.000258399	1.65526e-05	-1.28286e-05	-0.00314656	-0.0109442	0.112278
1.48	0.000589945	0.000136198	-1.0224e-05	0.000349493	-0.0133269	0.113087
1.49	-0.000133723	-6.15681e-05	-4.512e-06	-0.00120474	-0.00527978	0.0842829
1.5	0.000417759	-0.000119109	-4.03777e-06	-0.000587234	-0.0137962	0.118083
1.51	1.83485e-05	8.06281e-05	2.26332e-05	0.0014566	-0.00883278	0.0772393
1.52	0.000426709	0.000211734	-3.60778e-06	0.00633388	-0.00885705	0.10933
1.53	0.000717781	2.79539e-05	2.14287e-05	-0.00420508	-0.0172923	0.11669
1.54	-4.40109e-05	0.000168149	3.06205e-07	0.00550066	-0.00699766	0.0935278
1.55	-8.20369e-05	8.69923e-06	-1.20457e-05	-0.00120011	-0.00470239	0.101779
1.56	0.000380175	0.000174476	1.9049e-05	0.00092897	-0.00933189	0.106514
1.57	0.00111191	0.000100314	1.15132e-05	0.00312274	-0.0208817	0.129599
1.58	0.00148578	8.74067e-05	-3.89317e-05	0.00272527	-0.0090954	0.148391
1.59	0.00159565	0.000102399	-9.05372e-05	0.00476526	-0.0228615	0.161369
1.6	0.00118225	0.00053453	1.16918e-05	0.00821417	-0.0186792	0.132761
1.61	0.00118471	0.000514927	-0.000101415	0.00910135	-0.0213357	0.136452
1.62	0.000308693	7.63154e-05	2.3471e-05	-0.000756672	-0.0110139	0.0791383
1.63	0.000905202	0.000137442	3.31102e-05	0.00344499	-0.0189338	0.124541
1.64	0.000584826	-6.72527e-05	7.29707e-05	-0.00403774	-0.00910728	0.0911653
1.65	0.000695341	0.000285067	6.58865e-06	0.00346838	-0.0105889	0.110968
1.66	0.000630831	0.000101635	1.09331e-05	0.00419819	-0.0116469	0.123898
1.67	0.000898516	-0.000399169	-1.41628e-05	-0.00721847	-0.0136568	0.126155
1.68	0.000461116	0.000222555	1.12978e-05	0.00480598	-0.0112026	0.118088
1.69	0.000632392	-0.000109552	1.49299e-05	-0.00237319	-0.0104593	0.0997709
1.7	0.000984395	-0.000263311	-3.14931e-05	-0.00658741	-0.017328	0.124861
1.71	0.000434526	-0.00032357	-4.04277e-05	-0.0016148	-0.0154913	0.108339
1.72	1.57172e-05	-0.000229904	7.79237e-06	-0.00662733	-0.00757088	0.102876
1.73	-0.000118728	2.12594e-05	-1.5779e-05	0.00108974	-0.00377609	0.111741
1.74	-9.47406e-05	-5.23462e-05	-2.81976e-05	-0.00113455	-0.00346561	0.0926395
1.75	0.000175148	-4.6729e-05	1.44802e-05	0.000397621	-0.0077147	0.0966461
1.76	-9.67115e-05	-0.000139864	-1.51314e-05	-0.0046252	-0.00399252	0.107345
1.77	0.000538435	-0.000292717	-1.43285e-05	-0.0114617	-0.0111464	0.133061
1.78	0.00129593	-0.00022382	-6.23948e-06	-0.0117354	-0.0090189	0.15873
1.79	0.000903152	-0.000552121	-1.40313e-05	-0.0127094	-0.0150847	0.1396
1.8	0.00109037	-0.000489687	6.07227e-05	-0.0126637	-0.0210143	0.147631
1.81	0.00148876	-0.000444993	0.000150052	-0.00970035	-0.0189829	0.161522
1.82	0.000532251	0.000341653	-1.34997e-05	0.0100966	-0.010819	0.121221
1.83	0.00093809	0.000423637	6.99888e-05	0.00921426	-0.0153391	0.14041
1.84	0.00155247	0.000333769	-2.24121e-05	0.00948455	-0.0214511	0.16133
1.85	0.00151918	0.000438027	-0.000124209	0.0172021	-0.0253676	0.161008
1.86	0.000207252	-7.62128e-05	-7.79748e-06	-0.000602098	-0.00963759	0.0897316
1.87	0.000289425	-0.000131629	-2.73547e-05	-0.00230688	-0.0139856	0.102413
1.88	0.000280552	-0.000345852	3.05694e-07	-0.00714077	-0.0108671	0.11812
1.89	0.000106747	1.04667e-05	1.47034e-06	-0.000686996	-0.00671297	0.0862526
1.9	0.000317008	0.000214425	2.03477e-06	0.00225868	-0.00852062	0.123809
1.91	-0.000144036	6.95564e-05	-6.21194e-05	-0.00105733	-0.00640047	0.0999494
1.92	0.000159436	0.000145451	-1.26132e-05	0.00563758	-0.0107765	0.117371
1.93	-0.000136628	4.63399e-05	2.33156e-05	0.00119251	-0.00731746	0.120497
1.94	0.000893222	-0.000198419	5.0591e-05	-0.0090068	-0.0160103	0.141276
1.95	0.00145151	-4.12991e-05	2.76674e-06	-0.00151321	-0.0162801	0.162534
1.96	0.000208333	1.19841e-05	-7.51764e-06	-0.00011877	-0.00999434	0.079934
1.97	0.000584856	0.000159306	-1.49041e-05	0.00226159	-0.011549	0.115248
1.98	0.00103453	0.00020761	-4.42916e-05	0.0112908	-0.0143185	0.13987
1.99	0.00113903	0.000437728	-5.9304e-05	0.00926031	-0.0178932	0.144432
2	0.00112606	0.000613339	3.02842e-05	0.0110265	-0.0317841	0.146284
2.01	0.000193355	-4.1314e-06	-2.5355e-06	-0.000314087	-0.0094179	0.0805117
2.02	0.000749769	-7.67381e-05	-1.99205e-06	-0.00370547	-0.0167427	0.128775
2.03	0.0010441	0.000155092	4.17664e-05	-0.00345187	-0.0124288	0.136928
2.04	0.000484783	0.000191672	-2.70802e-05	0.00644842	-0.00601069	0.11515
2.05	0.000367246	8.66191e-05	6.74472e-06	0.00245103	-0.0137298	0.0891752
2.06	0.000874765	0.000327459	-1.47131e-05	0.00880394	-0.0189215	0.129337
2.07	0.000502042	0.000254536	-7.60141e-05	0.0102187	-0.0134722	0.123767
2.08	0.000123059	0.000249754	-4.54889e-06	0.0119179	-0.0073923	0.129378
2.09	0.000197504	0.000134354	3.10027e-05	0.00825028	-0.00416811	0.126683
2.1	0.000680312	-0.000129602	3.94911e-05	-0.00497924	-0.0179571	0.128747
2.11	0.000504296	-9.15675e-05	4.10189e-05	-0.00447467	-0.00797662	0.120246
2.12	0.000964695	0.000114447	4.66954e-06	0.00659712	-0.0103449	0.139954
2.13	0.000732838	-0.000422585	5.02135e-06	-0.00900389	-0.0136891	0.129299
2.14	0.000412616	-0.000201797	-3.11594e-06	-0.0115649	-0.00659969	0.125542
2.15	0.000159508	0.000142706	-2.34025e-05	-0.00246033	-0.00683158	0.118695
2.16	0.000583841	0.000449646	-1.04854e-05	0.00981202	-0.0124733	0.138096
2.17	0.000450386	0.000104841	1.6506e-05	0.0100823	-0.0115612	0.121333
2.18	-0.000178792	-0.000215467	-2.65875e-05	-0.00261491	-0.00977018	0.104583
2.19	0.000517066	-0.000240141	1.92527e-05	-0.00758404	-0.0157607	0.12679
2.2	0.00108614	0.000163558	3.89761e-05	-0.00171149	-0.0156881	0.137136
2.21	0.00104824	0.000478782	-4.08774e-06	0.00940653	-0.0184408	0.146863
2.22	0.00088338	4.58606e-05	7.57806e-07	0.00822257	-0.0105062	0.14233
2.23	0.000779119	-0.000391303	-3.28176e-05	-0.0101306	-0.0204796	0.137896
2.24	0.00144477	-0.000312572	3.52556e-05	-0.00235637	-0.0260469	0.16151
2.25	0.000197574	-4.93493e-07	1.07987e-05	-0.000251147	-0.00974551	0.0817291
2.26	0.000257513	8.87228e-05	1.54815e-05	0.00330315	-0.00988803	0.0957419
2.27	0.000314886	0.000126624	1.52239e-05	0.00534154	-0.00894921	0.0936408
2.28	0.000517463	0.000178137	2.88224e-05	0.000286396	-0.0160475	0.107094
2.29	0.000815699	-0.000118242	1.38529e-05	-0.00169374	-0.0136169	0.13068
2.3	0.00139091	-0.000135143	-5.03942e-07	-0.00232295	-0.0197568	0.163722
2.31	0.00175933	-0.000119818	1.86684e-05	-0.0029528	-0.0278897	0.180819
2.32	0.00191649	-7.12571e-05	9.12896e-05	-0.0015658	-0.0287964	0.189666
2.33	0.00159618	0.000239128	8.55876e-05	-0.00171817	-0.014831	0.164164
2.34	0.000422974	-0.000318903	-7.12283e-06	-0.00347072	-0.0108529	0.113759
2.35	0.00101478	-0.000326754	4.80965e-05	-0.00857209	-0.0195589	0.14841
2.36	0.00140921	-0.000164535	-2.10151e-05	-0.00291873	-0.0235215	0.165174
2.37	0.00136263	-0.000260575	-2.2137e-06	-9.46811e-05	-0.0178625	0.157421
2.38	0.00147354	-0.000333231	0.000108163	-0.00873239	-0.0246167	0.165489
2.39	0.00137076	0.000162439	4.71053e-05	-0.0036388	-0.0148507	0.150926
2.4	0.000123442	-8.69033e-05	1.31009e-06	-0.00416185	-0.00898509	0.103422
2.41	-0.0002241	-2.26933e-05	-2.3292e-05	-0.00111973	-0.00630593	0.107558
2.42	0.000565468	3.16736e-05	-9.90809e-06	0.00117339	-0.00997303	0.097524
2.43	0.000961861	0.000228917	-2.82258e-05	0.00824212	-0.019526	0.131732
2.44	0.00040991	3.41258e-05	3.50199e-06	0.000979686	-0.00916843	0.0998271
2.45	0.000923796	-0.000312023	-7.30612e-06	-0.00606944	-0.0140237	0.12297
2.46	0.0014232	-0.000219754	9.94685e-05	-0.00605644	-0.0224169	0.155899
2.47	0.00172285	-7.79245e-05	7.78161e-05	-0.00251796	-0.0265571	0.17941
2.48	0.00156147	-0.000388867	-7.14933e-05	-0.00220044	-0.0189956	0.16423
2.49	0.000671198	-0.000272825	9.40336e-05	-0.00568485	-0.00411099	0.12183
2.5	-4.2907e-05	-2.56813e-05	4.39752e-05	-0.000503153	-0.00547114	0.114104
2.51	2.83866e-06	-0.000146954	-6.27265e-06	-0.00373008	-0.00955668	0.117108
2.52	0.000576862	-0.000171921	-7.41211e-06	-0.00497247	-0.0150284	0.14032
2.53	0.000428949	1.58609e-05	1.28368e-05	-0.000307049	-0.0147671	0.0997742
2.54	0.00110038	6.59155e-05	6.0026e-05	7.22881e-05	-0.0208109	0.150579
2.55	0.00025644	-0.000143538	-2.14189e-05	-0.000297229	-0.0110093	0.091965
2.56	0.000296995	-0.000164116	-7.4293e-06	-0.00790726	-0.00824982	0.116521
2.57	0.00103512	0.000115066	-4.74201e-05	0.00145302	-0.0161744	0.131996
2.58	0.00149048	2.64535e-05	2.14462e-05	0.000915016	-0.0240462	0.161429
2.59	0.00175443	-9.50579e-05	-5.31239e-05	0.00267509	-0.0240211	0.178546
2.6	0.00191732	1.3657e-06	7.90874e-05	0.00184932	-0.0264091	0.189499
2.61	0.000213964	-0.000204442	1.12985e-05	-0.00817714	-0.00910776	0.0995139
2.62	0.000992664	-0.000170208	3.37487e-05	-0.00632106	-0.0107746	0.136404
2.63	0.000304399	0.000116894	1.19002e-05	0.00362058	-0.0063042	0.090313
2.64	0.000446805	0.000105363	6.74654e-06	0.00322385	-0.0148931	0.106096
2.65	0.000728979	0.000168051	-1.28503e-06	0.00313109	-0.0125862	0.112024
2.66	0.00012603	0.000249069	3.21409e-05	0.00994184	-0.00886171	0.102504
2.67	5.43677e-05	0.000218722	-2.64444e-05	0.00526728	-0.00461387	0.116737
2.68	0.00030112	0.000418569	-5.08354e-06	0.00949433	-0.00845034	0.137193
2.69	0.000309198	0.000167269	7.2482e-07	0.00071278	-0.0139892	0.133015
2.7	2.93134e-05	0.000291192	-9.85131e-06	0.00834156	-0.00627076	0.111038
2.71	0.000389211	0.000562955	7.83046e-05	0.0150363	-0.0103721	0.134665
2.72	-0.000260561	0.000226555	3.58571e-05	0.00457607	-0.00764507	0.106828
2.73	-8.91846e-05	0.00012946	6.89042e-06	0.00288093	-0.0112793	0.130628
2.74	0.000259212	-9.80293e-05	-9.73108e-06	-0.00365395	-0.00834921	0.111154
2.75	0.000693311	0.000182645	-2.89354e-05	0.00276938	-0.0152999	0.109719
2.76	0.00101737	0.000334238	2.04465e-06	0.00344979	-0.0144644	0.13932
2.77	0.000216876	-8.78042e-05	9.48324e-07	7.39218e-05	-0.00944389	0.0958313
2.78	-3.23102e-05	8.79451e-06	1.27769e-06	0.000110828	-0.00846302	0.0927027
2.79	0.000174873	-0.000134199	-2.52603e-05	-0.00537842	-0.00864652	0.10389
2.8	0.000455952	-0.000297143	-4.05955e-05	-0.00735029	-0.0126305	0.108866
2.81	0.000253521	7.58199e-05	4.02688e-06	0.00262501	-0.00921176	0.0968769
2.82	0.000519272	0.000316498	2.24418e-05	0.00293996	-0.0126162	0.116311
2.83	9.07209e-05	0.000106765	2.07325e-05	0.00274602	-0.00772851	0.108362
2.84	0.000384995	-2.73175e-05	5.26605e-05	-0.00138554	-0.00686305	0.132779
2.85	0.000450927	0.000473729	2.8194e-06	0.0127397	-0.00983719	0.129315
2.86	0.00110605	0.000331459	-3.10026e-05	0.0168948	-0.0251389	0.152751
2.87	0.00118339	-0.000174682	-2.06858e-05	0.00143146	-0.0151012	0.148692
2.88	0.00111641	-0.000464866	8.74336e-07	-0.010438	-0.0196358	0.14423
2.89	0.00125583	-0.000599839	5.91061e-06	-0.0123943	-0.0226111	0.151546
2.9	0.00178866	-0.000385136	0.000184277	-0.0135009	-0.00836124	0.174994
2.91	0.000263881	-6.74934e-05	-2.33721e-06	-0.0034119	-0.00869208	0.0964376
2.92	0.000429075	-6.79909e-05	-1.22151e-05	-0.00274234	-0.00841009	0.100905
2.93	0.000846893	-0.000280143	4.10217e-05	-0.00440273	-0.00878735	0.119913
2.94	0.0014852	-0.000175992	-6.1305e-06	-0.0013515	-0.01908	0.158912
2.95	0.00136426	-0.000409486	0.00012667	-0.00905574	-0.0221949	0.158631
2.96	0.00136912	-0.000677992	8.30153e-05	-0.0119432	-0.0206364	0.15523
2.97	0.000736118	-0.000338614	-4.54284e-05	0.0023743	-0.0176521	0.123073
2.98	0.000421021	4.30913e-05	-1.66707e-05	0.00273056	-0.00824977	0.0989059
2.99	7.25204e-05	0.000103558	-3.35667e-05	0.0014312	-0.00695086	0.0894947
3	0.000859715	0.000127471	-4.58688e-05	0.00690209	-0.0137912	0.132883
3.01	0.000693899	5.28113e-05	1.51655e-05	0.00150297	-0.0196764	0.121525
3.02	0.000551462	-0.000183311	-8.75388e-06	-0.000900978	-0.01338	0.123205
3.03	0.000782097	-0.000261522	-8.5957e-07	-0.00694531	-0.0167357	0.148472
3.04	-7.80819e-05	0.000159133	3.3093e-05	0.00500529	-0.0104823	0.114271
3.05	0.000628178	0.000110742	2.26993e-05	0.00339062	-0.016164	0.135852
3.06	0.000277087	0.000108903	1.16282e-05	0.00563459	-0.010721	0.105319
3.07	0.000327821	0.00018892	-1.46124e-05	0.00486412	-0.00515027	0.10211
3.08	0.000817548	8.92553e-06	-8.36616e-05	0.00111825	-0.0149854	0.126111
3.09	0.000520584	0.000273265	1.74986e-05	0.00067165	-0.0110879	0.104496
3.1	0.00074297	0.000139273	4.42467e-06	0.00143482	-0.0116251	0.10676
3.11	0.000705327	-4.572e-06	-7.24556e-05	0.00293161	-0.0153043	0.111177
3.12	0.000398907	-0.000234024	-6.84014e-06	-0.00985835	-0.00578022	0.118269
