0.00176486	0.000489884	-0.000129742	0.0100061	-0.00606489	0.172706
0.00148386	0.000661156	-4.26796e-05	0.00905172	-0.0182485	0.160926
0.000171843	-4.95103e-06	-8.49501e-06	-4.14731e-05	-0.00959212	0.0755308
9.75152e-05	0.000164901	2.29411e-05	0.00202366	-0.009334	0.0928606
0.00038929	-2.53967e-06	-2.16661e-05	0.00423005	-0.0113227	0.0863781
0.000773575	0.000119263	-3.12138e-05	0.00116845	-0.0136747	0.115189
0.000928418	-0.000169053	0.000108446	-0.00605483	-0.0190032	0.114821
0.000844158	-0.000405738	5.78611e-05	-0.0104636	-0.0178148	0.114771
0.00125376	-0.000385972	0.000154958	-0.008766	-0.0174062	0.131077
0.000658112	0.000252515	3.03216e-05	0.00567352	-0.0130091	0.0962546
0.000305246	-1.50957e-05	1.12158e-06	-0.000884492	-0.0094848	0.0740745
0.000875021	-3.21569e-05	-9.42229e-06	0.000610789	-0.0139293	0.108816
0.000110023	0.000125222	3.27949e-06	0.00461739	-0.00781275	0.0681481
0.000741111	8.86502e-05	1.20255e-05	0.00134629	-0.0149077	0.0912041
0.000302843	1.92115e-05	-1.05195e-06	0.000424035	-0.00979603	0.0656744
0.00014345	-5.96843e-05	-3.24042e-06	-0.00208346	-0.0101602	0.0619178
0.000624556	2.16116e-05	-7.67087e-06	0.00107301	-0.0131492	0.0927569
0.000947204	1.60295e-05	8.72109e-06	0.000391124	-0.0164269	0.105873
0.00111322	-5.43943e-05	-1.433e-05	0.000259889	-0.0182896	0.113649
0.000912486	0.000153702	6.1089e-05	-0.000690322	-0.0133551	0.0970875
0.000744451	0.000356831	-2.84796e-06	0.00380639	-0.01515	0.0896329
0.000821804	0.000364778	-0.000123409	0.0132655	-0.00863083	0.0930331
0.000375741	-0.000183913	5.12463e-05	-0.00317672	-0.0104552	0.0681324
0.000622164	-0.000284321	4.06809e-05	-0.00509206	-0.014464	0.0820857
-4.39212e-05	-9.91852e-05	3.34965e-06	-0.00143905	-0.00816686	0.0532296
0.000166429	-0.000218718	-8.28926e-06	-0.00306075	-0.0108029	0.0726356
0.000333515	-0.000306938	4.1357e-06	-0.0070095	-0.0126732	0.0804208
0.00046883	-0.000314066	-2.51077e-05	-0.00804165	-0.0133964	0.0807661
0.000624013	-0.000306224	-7.58576e-06	-0.00899894	-0.0171436	0.0852813
4.87029e-05	-3.04112e-05	-1.2741e-05	-0.00112005	-0.00887274	0.0478051
