0.00143816	-0.000685658	0.000106171	-0.0136869	-0.0256383	0.156603
0.00146619	-0.000727803	7.88387e-05	-0.0112051	-0.0131224	0.155604
0.00145256	-0.000771729	0.000113113	-0.0117688	-0.0192722	0.150463
9.03493e-05	3.48115e-05	-9.62823e-06	-0.00142385	-0.00822593	0.0913542
0.000534141	-0.000269254	9.34701e-05	-0.00639389	-0.0104589	0.109196
6.04036e-05	7.19469e-05	-4.4072e-06	0.00308426	-0.00791787	0.087116
0.000202478	0.000109476	-1.44409e-06	-5.90083e-05	-0.00974587	0.0877639
0.000139108	2.67394e-06	9.55566e-07	9.50435e-05	-0.0090621	0.0626119
0.000589058	-6.79105e-05	1.94706e-05	-0.000811224	-0.0156678	0.0971753
0.000978822	-9.93954e-05	-3.10741e-05	-0.0015546	-0.0193531	0.117583
0.00103526	-0.000325244	-1.52675e-05	-0.00248652	-0.0144938	0.113765
0.000617703	-0.000171864	0.000106203	-0.00618573	-0.0103653	0.0837229
0.000374441	-0.000142452	1.87053e-05	-0.00572537	-0.0124741	0.0818687
0.000237173	4.66997e-05	1.404e-05	0.00030086	-0.0106221	0.057372
0.00023437	-5.96578e-07	2.4515e-05	4.86377e-05	-0.0133961	0.068833
7.06674e-06	6.5237e-05	1.0284e-05	0.00276013	-0.00891999	0.0768897
0.000285491	0.000241936	7.70652e-06	0.00604953	-0.00851769	0.0863933
0.000531044	2.63712e-05	-1.30733e-05	0.00611194	-0.0107964	0.0820286
0.000546403	-0.000263628	1.86575e-05	-0.00335063	-0.012188	0.0790467
0.000609948	-0.000359992	-3.11634e-05	-0.00701391	-0.0135112	0.0840493
0.000683203	-0.000405391	3.7741e-05	-0.00686622	-0.0140136	0.0861317
0.000773173	-0.000385357	7.18142e-05	-0.00614965	-0.0175906	0.0900835
0.000383982	0.000126804	-2.78145e-05	0.0047485	-0.00910653	0.0656698
0.000276484	0.000101874	-1.06423e-05	0.000996382	-0.0155912	0.0690935
-3.28296e-05	-1.53386e-07	1.52293e-05	0.000250447	-0.00938923	0.0650836
0.000110228	0.000130697	1.54313e-05	0.00302729	-0.00806673	0.0763097
-0.00011074	-0.000152448	-1.54198e-05	-0.00227698	-0.00801324	0.0590668
-8.35025e-05	-0.000174075	-2.38009e-05	-0.00225316	-0.00903972	0.0637244
-0.000251679	-0.000101566	-1.11058e-05	-0.00102729	-0.00621048	0.0642942
1.12341e-05	4.63601e-05	9.89925e-07	-0.000557581	-0.00925767	0.0749283
3.20052e-05	-0.000111461	5.78669e-06	-0.00484253	-0.00789199	0.0647394
-0.000166449	-7.11569e-05	-6.53392e-06	-0.00105592	-0.00627151	0.0601154
0.000229137	-9.4496e-05	2.64688e-06	-0.00128073	-0.0122583	0.0802395
-8.35598e-06	5.50239e-05	1.95539e-05	0.000827402	-0.00885397	0.0510041
0.000192643	0.000173919	9.49775e-07	0.00574272	-0.00889984	0.0685997
0.000356477	5.49781e-05	-6.74117e-06	0.00427644	-0.0104937	0.0726239
-6.71064e-05	0.000128506	2.89261e-05	0.00256086	-0.00748245	0.0614314
-8.61005e-05	1.50877e-05	4.63051e-06	-0.000169299	-0.00741456	0.065979
0.00022482	0.000112025	-2.3499e-05	0.00177609	-0.00835429	0.0681695
0.000727045	6.57941e-05	-2.39997e-05	0.00180746	-0.00884552	0.0824138
0.000920049	5.992e-05	-2.21074e-05	0.00139043	-0.00887522	0.0940947
0.000786482	0.000184932	-0.000109183	0.00588539	-0.0173564	0.0889648
0.000726876	0.000338841	1.06479e-05	0.00491151	-0.0149834	0.0839296
0.000727568	0.000326024	-6.02932e-05	0.00560021	-0.0168406	0.0863192
0.000309697	-3.22792e-05	5.61572e-05	-0.00314657	-0.0102894	0.0570186
0.000362518	-6.62506e-05	8.2991e-06	0.00152605	-0.00981185	0.0684348
0.000356558	-4.6106e-05	5.20157e-05	-0.0028628	-0.00918575	0.0582899
0.00042242	0.000153756	1.1304e-05	0.0072388	-0.00956796	0.0707124
0.000268241	0.000110622	-1.2948e-05	-0.000691204	-0.0134759	0.0674809
0.000101137	-8.05499e-05	1.25744e-05	-0.00191885	-0.00813187	0.064669
0.000238526	9.40816e-05	8.28702e-06	0.00256455	-0.00971082	0.0802181
0.000380115	-6.81957e-05	6.11793e-06	-0.000965557	-0.0103313	0.0641344
0.000461924	-0.000276673	-3.24154e-05	-0.00605766	-0.0115326	0.0747855
0.000327955	-0.000145892	1.48907e-05	-0.00738431	-0.00972585	0.0679365
0.000121408	-5.86663e-05	3.96688e-06	-0.000286584	-0.00971138	0.0590843
-5.87704e-05	9.11256e-05	2.07974e-05	0.000266588	-0.00845463	0.0707057
-0.000191736	-9.59475e-05	1.9038e-05	-0.000270908	-0.00720264	0.0674822
-0.000129352	-0.000177101	-2.42622e-05	-0.00276762	-0.00661047	0.0686046
4.35046e-05	1.38695e-05	8.67788e-06	-0.000227164	-0.0097355	0.0651733
0.000430212	-0.000138466	2.39381e-05	-0.00669373	-0.0129313	0.0871009
0.000936325	-0.000128548	7.8501e-06	-0.00690081	-0.00886837	0.10674
0.000633215	-0.000365956	2.90151e-06	-0.00835404	-0.013714	0.0955656
0.000749114	-0.000326204	5.3504e-05	-0.00891991	-0.0179983	0.102595
0.00103294	-0.000282638	8.64414e-05	-0.00344618	-0.0143731	0.113287
0.000391618	0.000278284	-1.0867e-05	0.00518671	-0.0123448	0.087939
0.000668403	0.000312295	-9.89464e-06	0.00656742	-0.0166417	0.101496
0.00111417	0.000268332	-6.8201e-05	0.0018789	-0.0175671	0.117068
0.00111967	0.000364528	1.2069e-06	0.00307081	-0.0149179	0.116717
6.99078e-05	1.20845e-05	-1.00981e-05	-0.00221044	-0.0081647	0.0708459
0.000413397	-0.00019829	-1.59879e-05	-0.00132059	-0.0113362	0.084189
0.000512095	-0.000365502	1.41264e-06	-0.00742396	-0.0142223	0.0984012
6.66985e-05	4.95254e-06	7.82629e-06	2.68982e-05	-0.00745393	0.0653443
0.00022442	0.000160758	1.7466e-06	0.00193975	-0.00952802	0.0945069
-0.00012135	5.08358e-05	-3.83878e-05	-0.00050861	-0.00693261	0.0769763
0.000115269	0.000108886	-4.09068e-06	0.00472625	-0.00982551	0.0912077
-0.000104719	4.11732e-05	1.6208e-05	-0.000541411	-0.00489115	0.0944353
0.00069408	-0.000176215	1.70251e-05	-0.00296817	-0.0134514	0.111608
0.00112478	-3.44835e-05	1.40366e-05	-0.000399201	-0.017174	0.129214
8.92207e-05	5.29565e-05	1.9764e-05	0.000839018	-0.00933923	0.0682567
0.00035133	0.000107312	-1.26697e-05	0.00390222	-0.0143635	0.099403
0.000613814	0.000358948	-5.32186e-06	0.0061671	-0.0150756	0.104299
0.000928672	0.000375511	-1.14203e-05	0.00571755	-0.0179913	0.118318
0.000970594	0.000506003	-1.29135e-05	0.00941327	-0.0198855	0.121508
